app,appname,vlink,slink,net,flit-width,link-prop,fifo-depth,psim-q,row,col,proute-q,StatHopsScal,StatHopsVec,DynHopsScal,DynHopsVec,pcu_total_active,pmu_total_active,dag_total_active,router_flit_energy,router_flit_energy_scalar,vswitch_flit_energy,sswitch_flit_energy,total_router_energy,total_vswitch_energy,total_sswitch_energy,total_net_energy,pcu_unit_energy,pmu_unit_energy,dag_unit_energy,total_pcu_energy,total_pmu_energy,total_dag_energy,total_energy,total_router_power,total_vswitch_power,total_sswitch_power,total_net_power,total_pcu_power,total_pmu_power,total_dag_power,total_power,proute-algo
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,0,0,dynamic,512,db,4,1,16,8,1,0,0,1168442,28254214,0,0,0,2.6865770445055515e-11,1.1493532946328547e-11,0,0,0.0007725007540523478,0,0,0.0007725007540523478,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0007725007540523478,0.3316710813807755,0.0,0.0,0.3316710813807755,0.0,0.0,0.0,0.3316710813807755,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,1,4,dynamic,512,db,4,4,16,8,1,1826860,47808500,0,7864320,5671424,9256992,141312,0,0,5.6443750000000006e-12,3.8818e-13,0,0.0002698491021875,7.091505148e-07,0.0002705582527023,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002779999666992,4.438765363200001e-06,0.0043253956610575,0.0,0.33786463106774844,0.0008878920667593184,0.33875252313450777,1.5906033329577183,3.4806992287270404,0.005557557203921423,5.415612642023187,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,1,4,dynamic,512,db,4,8,16,8,1,1826860,47808500,0,7864320,5671424,9256992,141312,0,0,5.6443750000000006e-12,3.8818e-13,0,0.0002698491021875,7.091505148e-07,0.0002705582527023,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002779999666992,4.438765363200001e-06,0.0043253956610575,0.0,0.33786463106774844,0.0008878920667593184,0.33875252313450777,1.5906033329577183,3.4806992287270404,0.005557557203921423,5.415612642023187,route_min_directed_valient
GEMM_Blocked__DIM_512_IDIM_256_ts_256_its_128_loop_ii_1_loop_jj_1_loop_kk_1_loop_i_1_loop_k_16,GEMM,1,4,dynamic,512,db,4,16,16,8,1,1826860,47808500,0,7864320,5671424,9256992,141312,0,0,5.6443750000000006e-12,3.8818e-13,0,0.0002698491021875,7.091505148e-07,0.0002705582527023,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001270398976,0.002779999666992,4.438765363200001e-06,0.0043253956610575,0.0,0.33786463106774844,0.0008878920667593184,0.33875252313450777,1.5906033329577183,3.4806992287270404,0.005557557203921423,5.415612642023187,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,0,0,p2p,512,db,20,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,0,0,p2p,512,db,4,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,3,4,static,512,db,4,1,16,8,1,15117160,177762816,0,0,18101248,22172262,393664,0,0,9.724999999999999e-12,3.8818e-13,0,0.0017287433855999999,5.8681791688e-06,0.0017346115647688,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.004054679552000001,0.006658629604137,1.2365419270400002e-05,0.012460286140176201,0.0,3.0035745681612056,0.010195563933685686,3.013770132094891,7.044731153203305,11.568918038607482,0.021484078640354995,21.648903402546036,
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,2,4,static,512,db,4,1,16,8,1,15117160,196714496,0,0,18101248,22172262,393664,0,0,7.2535833333333315e-12,3.8818e-13,0,0.0014268849896106662,5.8681791688e-06,0.0014327531687794662,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.004054679552000001,0.006658629604137,1.2365419270400002e-05,0.012158427744186868,0.0,2.4791160459006436,0.010195563933685686,2.4893116098343295,7.044731153203305,11.568918038607482,0.021484078640354995,21.124444880285473,
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,2,4,static,512,cd,4,1,16,8,1,15117160,196714496,0,0,18101248,22172244,393664,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,0.0009073783985493331,3.1176119068000004e-06,0.0009104960104561331,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.004054679552000001,0.006658624198494,1.2365419270400002e-05,0.011636165180220533,0.0,0.16336220869907964,0.000561287295108235,0.16392349599418787,0.7299946838504133,1.198802569801289,0.002226240129511832,2.094946989775402,
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,3,4,static,512,cd,4,1,16,8,1,15117160,177762816,0,0,18101248,22172244,393664,0,0,6.946375e-12,2.0623000000000002e-13,0,0.001234807180992,3.1176119068000004e-06,0.0012379247928987998,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.004054679552000001,0.006658624198494,1.2365419270400002e-05,0.0119635939626632,0.0,0.35715949965334204,0.0009017478403805977,0.35806124749372265,1.1727882234079263,1.9259613352776257,0.003576612630379959,3.460387418809655,
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,1,4,dynamic,512,db,4,1,16,8,1,14794873,139690640,0,22433792,16798720,23343666,524800,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,0.000326610704883134,0.00078846635615,5.74307380114e-06,0.001120820134834274,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0037629132800000003,0.007010418039291,1.6484545280000003e-05,0.011910635999405275,0.20550950332833565,0.4961176312376791,0.003613648379567262,0.705240782945582,2.3676947132430994,4.411084841491046,0.010372381132756929,7.494392718812485,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,1,4,dynamic,256,db,4,1,16,8,1,14794873,139690640,0,22433792,16798720,23343666,524800,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,0.00017829116488532866,0.00078846635615,5.74307380114e-06,0.0009725005948364688,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0037629132800000003,0.007010418039291,1.6484545280000003e-05,0.01176231645940747,0.11218410234448624,0.4961176312376791,0.003613648379567262,0.6119153819617327,2.3676947132430994,4.411084841491046,0.010372381132756929,7.401067317828637,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,0,4,dynamic,512,db,4,1,16,8,1,13185003,0,0,81329920,16798720,23343668,524800,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,0.001503591273857788,0,5.11815446454e-06,0.0015087094283223281,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0037629132800000003,0.007010418639918,1.6484545280000003e-05,0.012298525893520328,0.458227425435606,0.0,0.001559784752707827,0.4597872101883138,1.1467678047956906,2.1364623089048584,0.005023752714226984,3.7480410766030903,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,2,4,dynamic,512,db,4,1,16,8,1,14769626,155250080,0,0,16798720,23343656,524800,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,0.0011261193927866663,5.73327342068e-06,0.0011318526662073463,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0037629132800000003,0.007010415036156,1.6484545280000003e-05,0.011921665527643347,0.0,1.9565493894452508,0.009961139718050469,1.9665105291633014,6.537784295056675,12.180079080964063,0.028640681627064936,20.713014586811106,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,0,0,dynamic,512,db,4,1,16,8,1,0,0,8381173,98841272,16798720,23343668,524800,2.6865770445055515e-11,1.1493532946328547e-11,0,0,0.0027517762120536724,0,0,0.0027517762120536724,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0037629132800000003,0.007010418639918,1.6484545280000003e-05,0.013541592677251673,0.8365215783739375,0.0,0.0,0.8365215783739375,1.1439004896116365,2.131120415983847,0.005011191599083887,4.116553675568505,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,1,4,dynamic,512,db,4,4,16,8,1,14794873,139690640,0,22433792,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00078846635615,5.74307380114e-06,0.00079420942995114,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00079420942995114,0.0,0.4918394558470261,0.0035824867747491266,0.49542194262177525,0.0,0.0,0.0,0.49542194262177525,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,1,4,dynamic,512,db,4,8,16,8,1,14794873,139690640,0,22433792,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00078846635615,5.74307380114e-06,0.00079420942995114,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00079420942995114,0.0,0.4862486925303217,0.0035417644711503776,0.4897904570014721,0.0,0.0,0.0,0.4897904570014721,route_min_directed_valient
Kmeans__I_2_K_64_D_64_N_8192_ts_1024_op_1_mp1_8_mp2_1_mp3_1,Kmeans,1,4,dynamic,512,db,4,16,16,8,1,14794873,139690640,0,22433792,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00078846635615,5.74307380114e-06,0.00079420942995114,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00079420942995114,0.0,0.47543999290276795,0.00346303548142087,0.47890302838418886,0.0,0.0,0.0,0.47890302838418886,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,0,0,p2p,512,db,20,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,0,0,p2p,512,db,4,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,3,4,static,512,db,4,1,16,8,1,9894141,36810248,0,0,5351480,5821612,91623,0,0,9.724999999999999e-12,3.8818e-13,0,0.00035797966179999997,3.84070765338e-06,0.00036182036945337995,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00119873152,0.001748308675362,2.8779792153000008e-06,0.0033117385440306797,0.0,0.8907869524646089,0.009557113520525346,0.9003440659851343,2.982891240677932,4.350444237704327,0.007161485994938651,8.240841030362331,
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,2,4,static,512,db,4,1,16,8,1,9894141,38346248,0,0,5351480,5821612,91623,0,0,7.2535833333333315e-12,3.8818e-13,0,0.0002781477053886666,3.84070765338e-06,0.0002819884130420466,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00119873152,0.001748308675362,2.8779792153000008e-06,0.0032319065876193465,0.0,0.692135261462483,0.009557113520525346,0.7016923749830084,2.982891240677932,4.350444237704327,0.007161485994938651,8.042189339360206,
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,2,4,static,512,cd,4,1,16,8,1,9894141,38346248,0,0,5351480,5821588,91623,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,0.00017687845994133328,2.04046869843e-06,0.00017891892863976328,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00119873152,0.001748301467838,2.8779792153000008e-06,0.0031288298956930636,0.0,0.10802892519281955,0.0012462209386835234,0.10927514613150309,0.7321280258958973,1.0677791323274244,0.0017577324082268338,1.9109400367630518,
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,3,4,static,512,cd,4,1,16,8,1,9894141,36810248,0,0,5351480,5821588,91623,0,0,6.946375e-12,2.0623000000000002e-13,0,0.000255697786451,2.04046869843e-06,0.00025773825514943,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00119873152,0.001748301467838,2.8779792153000008e-06,0.00320764922220273,0.0,0.15618708800549747,0.0012463731837397878,0.15743346118923723,0.7322174665954035,1.0679095779723602,0.0017579471422768578,1.9593184528992775,
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,1,4,dynamic,512,db,4,1,16,8,1,6749543,33061040,0,0,0,0,0,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,0.0,0.00018660890765000003,2.62003760174e-06,0.00018922894525174002,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00018922894525174002,0.0,0.46434218257779736,0.006519485022170908,0.4708616675999682,0.0,0.0,0.0,0.4708616675999682,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,1,4,dynamic,256,db,4,1,16,8,1,6749543,33061040,0,0,0,0,0,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,0.0,0.00018660890765000003,2.62003760174e-06,0.00018922894525174002,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00018922894525174002,0.0,0.46434218257779736,0.006519485022170908,0.4708616675999682,0.0,0.0,0.0,0.4708616675999682,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,0,4,dynamic,512,db,4,1,16,8,1,6194007,0,14,19931070,5355801,5699292,209606,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,0.0003684768646959353,0,2.40438963726e-06,0.00037088125433319533,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.001199699424,0.001711574328042,6.583955026600001e-06,0.0032887389614017957,0.09284620193513594,0.0,0.0006058411454841408,0.09345204308062009,0.30229180080026613,0.43127042947327576,0.0016589785587651311,0.8286732519129271,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,2,4,dynamic,512,db,4,1,16,8,1,5335298,51353456,0,0,0,0,0,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,0.0003724965725506666,2.07105597764e-06,0.00037456762852830657,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00037456762852830657,0.0,0.9269427344456747,0.005153739477274141,0.9320964739229487,0.0,0.0,0.0,0.9320964739229487,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,0,0,dynamic,512,db,4,1,16,8,1,0,0,4109401,21895600,0,0,0,2.6865770445055515e-11,1.1493532946328547e-11,0,0,0.0006354736991399329,0,0,0.0006354736991399329,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0006354736991399329,0.16006216843718776,0.0,0.0,0.16006216843718776,0.0,0.0,0.0,0.16006216843718776,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,1,4,dynamic,512,db,4,4,16,8,1,6749543,33061040,0,0,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00018660890765000003,2.62003760174e-06,0.00018922894525174002,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00018922894525174002,0.0,0.46434218257779736,0.006519485022170908,0.4708616675999682,0.0,0.0,0.0,0.4708616675999682,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,1,4,dynamic,512,db,4,8,16,8,1,6749543,33061040,0,0,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00018660890765000003,2.62003760174e-06,0.00018922894525174002,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00018922894525174002,0.0,0.46434218257779736,0.006519485022170908,0.4708616675999682,0.0,0.0,0.0,0.4708616675999682,route_min_directed_valient
lenet_loops__batch_par_1_conv1_par_2_conv2_par_4_mat1_par_2_mat2_par_1,LeNet,1,4,dynamic,512,db,4,16,16,8,1,6749543,33061040,0,0,0,0,0,0,0,5.6443750000000006e-12,3.8818e-13,0,0.00018660890765000003,2.62003760174e-06,0.00018922894525174002,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.00018922894525174002,0.0,0.46434218257779736,0.006519485022170908,0.4708616675999682,0.0,0.0,0.0,0.4708616675999682,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,0,0,p2p,512,db,20,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,0,0,p2p,512,db,4,1,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,3,4,static,512,db,4,1,16,8,1,17801563,21678092,0,0,966656,6565904,155685,0,0,9.724999999999999e-12,3.8818e-13,0,0.00021081944469999997,6.91021072534e-06,0.00021772965542533998,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021653094400000004,0.001971829610904,4.890237103500001e-06,0.0024109804474328404,0.0,1.035026853720205,0.03392596767233719,1.0689528213925423,1.0630676976704228,9.680779688754695,0.024008822954562196,11.836809030772223,
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,2,4,static,512,db,4,1,16,8,1,17801563,23152652,0,0,966656,6565904,155685,0,0,7.2535833333333315e-12,3.8818e-13,0,0.00016793969066966662,6.91021072534e-06,0.00017484990139500663,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021653094400000004,0.001971829610904,4.890237103500001e-06,0.002368100693402507,0.0,0.8245069134676909,0.03392596767233719,0.8584328811400281,1.0630676976704228,9.680779688754695,0.024008822954562196,11.626289090519709,
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,2,4,static,512,cd,4,1,16,8,1,17801563,23152652,0,0,966656,6565898,155685,0,0,4.6126666666666655e-12,2.0623000000000002e-13,0,0.0001067954661253333,3.6712163374900005e-06,0.0001104666824628233,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021653094400000004,0.001971827809023,4.890237103500001e-06,0.0023037156725893232,0.0,0.08371892929709433,0.002877933981129517,0.08659686327822384,0.1697425878556932,1.5457520709344228,0.0038335467709225864,1.8059250688392623,
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,3,4,static,512,cd,4,1,16,8,1,17801563,21678092,0,0,966656,6565898,155685,0,0,6.946375e-12,2.0623000000000002e-13,0,0.0001505841563165,3.6712163374900005e-06,0.00015425537265399,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021653094400000004,0.001971827809023,4.890237103500001e-06,0.00234750436278049,0.0,0.1180456885794066,0.002877933981129517,0.12092362256053614,0.1697425878556932,1.5457520709344228,0.0038335467709225864,1.8402518281215747,
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,1,4,dynamic,512,db,4,1,16,8,1,18354344,15747076,0,294924,958464,6574106,155685,1.4558871941182926e-11,9.027213870295184e-12,5.6443750000000006e-12,3.8818e-13,4.293760748381433e-06,8.888240209750001e-05,7.1247892539200004e-06,0.00010030095209980145,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974292782231,4.890237103500001e-06,0.0022941799074343012,0.020982841141079758,0.4343524087019626,0.034817571317877945,0.49015282116092035,1.0491806560068808,9.648015863750537,0.023897714450819035,11.211247055369158,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,1,4,dynamic,256,db,4,1,16,8,1,18354344,15747076,0,294924,958464,6574106,155685,7.947437726325031e-12,5.332492044332273e-12,5.6443750000000006e-12,3.8818e-13,2.3438901239986836e-06,8.888240209750001e-05,7.1247892539200004e-06,9.835108147541869e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974292782231,4.890237103500001e-06,0.0022922300368099185,0.011454171996553245,0.4343524087019626,0.034817571317877945,0.48062415201639375,1.0491806560068808,9.648015863750537,0.023897714450819035,11.20171838622463,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,0,4,dynamic,512,db,4,1,16,8,1,17453504,0,9,12265488,958464,6574106,155685,1.8487553828379373e-11,9.658124146623257e-12,0,3.8818e-13,0.0002267589565544586,0,6.77510118272e-06,0.0002335340577371786,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974292782231,4.890237103500001e-06,0.0024274130130716785,0.190988846485109,0.0,0.005706362294875132,0.19669520877998414,0.1808287080904481,1.6628578065079354,0.004118826253338488,2.044500549631706,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,2,4,dynamic,512,db,4,1,16,8,1,13189260,14477316,0,0,958464,6574100,155685,1.4558871941182926e-11,9.027213870295184e-12,7.2535833333333315e-12,3.8818e-13,0.0,0.00010501241804899998,5.1198069468e-06,0.00011013222499579998,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.00197429098035,4.890237103500001e-06,0.0023040093784493,0.0,0.515537534298829,0.025134671674807922,0.540672205973637,1.0540069024767422,9.692388032843223,0.024007644289256,11.311074785582859,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,0,0,dynamic,512,db,4,1,16,8,1,0,0,16941200,12804112,958464,6574130,155685,2.6865770445055515e-11,1.1493532946328547e-11,0,0,0.0005387065740951218,0,0,0.0005387065740951218,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974299989755,4.890237103500001e-06,0.0027325927369536217,0.31090388073667324,0.0,0.0,0.31090388073667324,0.12390752756807108,1.1394283234509388,0.0028223039523036448,1.577062035707987,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,1,4,dynamic,512,db,4,4,16,8,1,18354344,15747076,0,294924,958464,6574106,155685,0,0,5.6443750000000006e-12,3.8818e-13,0,8.888240209750001e-05,7.1247892539200004e-06,9.600719135142001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974292782231,4.890237103500001e-06,0.00228988614668592,0.0,0.4343524087019626,0.034817571317877945,0.46916998001984056,1.0491806560068808,9.648015863750537,0.023897714450819035,11.190264214228078,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,1,4,dynamic,512,db,4,8,16,8,1,18354344,15747076,0,294924,958464,6574106,155685,0,0,5.6443750000000006e-12,3.8818e-13,0,8.888240209750001e-05,7.1247892539200004e-06,9.600719135142001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974292782231,4.890237103500001e-06,0.00228988614668592,0.0,0.4343524087019626,0.034817571317877945,0.46916998001984056,1.0491806560068808,9.648015863750537,0.023897714450819035,11.190264214228078,route_min_directed_valient
SGD_minibatch__D_64_N_16384_E_2_ts_1024_mp1_8_mp2_16,SGD,1,4,dynamic,512,db,4,16,16,8,1,18354344,15747076,0,294924,958464,6574106,155685,0,0,5.6443750000000006e-12,3.8818e-13,0,8.888240209750001e-05,7.1247892539200004e-06,9.600719135142001e-05,2.2400000000000003e-10,3.003135e-10,3.1411100000000006e-11,0.00021469593600000002,0.001974292782231,4.890237103500001e-06,0.00228988614668592,0.0,0.4343524087019626,0.034817571317877945,0.46916998001984056,1.0491806560068808,9.648015863750537,0.023897714450819035,11.190264214228078,route_min_directed_valient
