link,ctx,src,tp,count,dst[0],dst[1],dst[2],dst[3],dst[4],dst[5],dst[6],dst[7],dst[8],dst[9],dst[10],dst[11],dst[12],dst[13],dst[14],dst[15],dst[16],dst[17],dst[18]
5460,17097,17227,1,131072,20624,,,,,,,,,,,,,,,,,,
5462,17097,17227,1,131072,19709,,,,,,,,,,,,,,,,,,
5457,17098,17228,1,131072,20617,,,,,,,,,,,,,,,,,,
5459,17098,17228,1,131072,20621,,,,,,,,,,,,,,,,,,
17233,17098,17228,1,131072,17227,,,,,,,,,,,,,,,,,,
17234,17098,17228,1,131072,17227,,,,,,,,,,,,,,,,,,
5468,17235,17365,1,131072,20628,,,,,,,,,,,,,,,,,,
5469,17235,17365,1,131072,20874,,,,,,,,,,,,,,,,,,
5465,17235,17365,1,131072,19697,,,,,,,,,,,,,,,,,,
5464,17235,17365,1,131072,19708,,,,,,,,,,,,,,,,,,
5467,17236,17366,1,131072,20614,,,,,,,,,,,,,,,,,,
5466,17236,17366,1,131072,20627,,,,,,,,,,,,,,,,,,
17371,17236,17366,1,131072,17365,,,,,,,,,,,,,,,,,,
17372,17236,17366,1,131072,17365,,,,,,,,,,,,,,,,,,
5472,17373,17503,1,131072,19695,,,,,,,,,,,,,,,,,,
5476,17373,17503,1,131072,20628,,,,,,,,,,,,,,,,,,
5474,17373,17503,1,131072,19705,,,,,,,,,,,,,,,,,,
5471,17373,17503,1,131072,19702,,,,,,,,,,,,,,,,,,
5473,17374,17504,1,131072,20627,,,,,,,,,,,,,,,,,,
5475,17374,17504,1,131072,20614,,,,,,,,,,,,,,,,,,
17509,17374,17504,1,131072,17503,,,,,,,,,,,,,,,,,,
17510,17374,17504,1,131072,17503,,,,,,,,,,,,,,,,,,
5492,17511,17591,2,512,875,,,,,,,,,,,,,,,,,,
5491,17511,17591,2,512,875,,,,,,,,,,,,,,,,,,
5495,17511,17591,2,512,875,8986,9137,9288,9439,9590,9741,9892,10043,,,,,,,,,,
5494,17512,17592,2,512,8986,9137,9288,9439,9590,9741,9892,10043,,,,,,,,,,,
5493,17512,17592,2,512,8986,9137,9288,9439,9590,9741,9892,10043,,,,,,,,,,,
17598,17512,17592,2,512,17591,,,,,,,,,,,,,,,,,,
17599,17512,17592,2,512,17591,,,,,,,,,,,,,,,,,,
5525,17600,18133,2,524288,8986,9137,9288,9439,9590,9741,9892,10043,,,,,,,,,,,
5524,17600,18133,2,524288,8986,9137,9288,9439,9590,9741,9892,10043,,,,,,,,,,,
18149,17601,18134,2,524288,18133,,,,,,,,,,,,,,,,,,
18153,17602,18135,2,524288,18134,,,,,,,,,,,,,,,,,,
18157,17603,18136,2,524288,18135,,,,,,,,,,,,,,,,,,
18161,17604,18137,2,524288,18135,,,,,,,,,,,,,,,,,,
18165,17605,18138,2,524288,18134,,,,,,,,,,,,,,,,,,
18166,17605,18138,2,524288,18135,,,,,,,,,,,,,,,,,,
18167,17605,18138,2,524288,18133,,,,,,,,,,,,,,,,,,
18172,17606,18139,2,524288,18137,,,,,,,,,,,,,,,,,,
18173,17606,18139,2,524288,18136,,,,,,,,,,,,,,,,,,
18174,17606,18139,2,524288,18138,,,,,,,,,,,,,,,,,,
18175,17606,18139,2,524288,18138,,,,,,,,,,,,,,,,,,
18179,17607,18140,2,524288,18134,,,,,,,,,,,,,,,,,,
18183,17608,18141,2,524288,18140,,,,,,,,,,,,,,,,,,
18196,17610,18143,2,524288,20787,,,,,,,,,,,,,,,,,,
18197,17610,18143,2,524288,20788,,,,,,,,,,,,,,,,,,
18198,17610,18143,2,524288,18141,,,,,,,,,,,,,,,,,,
18199,17610,18143,2,524288,20788,,,,,,,,,,,,,,,,,,
5566,18200,18800,2,524288,10518,10644,,,,,,,,,,,,,,,,,
5567,18200,18800,2,524288,10518,10644,,,,,,,,,,,,,,,,,
18817,18201,18801,2,524288,18800,,,,,,,,,,,,,,,,,,
18821,18202,18802,2,524288,18801,,,,,,,,,,,,,,,,,,
18825,18203,18803,2,524288,18802,,,,,,,,,,,,,,,,,,
18829,18204,18804,2,524288,18802,,,,,,,,,,,,,,,,,,
18833,18205,18805,2,524288,18801,,,,,,,,,,,,,,,,,,
18837,18206,18806,2,524288,18805,,,,,,,,,,,,,,,,,,
18841,18207,18807,2,524288,18805,,,,,,,,,,,,,,,,,,
18844,18208,18808,2,524288,18800,,,,,,,,,,,,,,,,,,
18845,18208,18808,2,524288,18801,,,,,,,,,,,,,,,,,,
18849,18209,18809,2,524288,18808,,,,,,,,,,,,,,,,,,
18850,18209,18809,2,524288,18802,,,,,,,,,,,,,,,,,,
18851,18209,18809,2,524288,18804,,,,,,,,,,,,,,,,,,
18856,18210,18810,2,524288,18803,,,,,,,,,,,,,,,,,,
18857,18210,18810,2,524288,18809,,,,,,,,,,,,,,,,,,
18858,18210,18810,2,524288,18805,,,,,,,,,,,,,,,,,,
18859,18210,18810,2,524288,18808,,,,,,,,,,,,,,,,,,
18864,18211,18811,2,524288,18810,,,,,,,,,,,,,,,,,,
18865,18211,18811,2,524288,18806,,,,,,,,,,,,,,,,,,
18866,18211,18811,2,524288,18810,,,,,,,,,,,,,,,,,,
18867,18211,18811,2,524288,18807,,,,,,,,,,,,,,,,,,
5616,18868,19692,1,131072,1165,,,,,,,,,,,,,,,,,,
5617,18868,19692,1,131072,1165,,,,,,,,,,,,,,,,,,
19717,18869,19693,1,131072,19692,,,,,,,,,,,,,,,,,,
19721,18870,19694,1,131072,19693,,,,,,,,,,,,,,,,,,
19725,18871,19695,1,131072,19693,,,,,,,,,,,,,,,,,,
19729,18872,19696,1,131072,19692,,,,,,,,,,,,,,,,,,
19733,18873,19697,1,131072,19696,,,,,,,,,,,,,,,,,,
19737,18874,19698,1,131072,19696,,,,,,,,,,,,,,,,,,
5618,18875,19699,1,131072,1165,,,,,,,,,,,,,,,,,,
19742,18876,19700,1,131072,19699,,,,,,,,,,,,,,,,,,
19746,18877,19701,1,131072,19700,,,,,,,,,,,,,,,,,,
19750,18878,19702,1,131072,19701,,,,,,,,,,,,,,,,,,
19754,18879,19703,1,131072,19701,,,,,,,,,,,,,,,,,,
19757,18880,19704,1,131072,19692,19700,,,,,,,,,,,,,,,,,
19758,18880,19704,1,131072,19692,,,,,,,,,,,,,,,,,,
19763,18881,19705,1,131072,19694,19703,,,,,,,,,,,,,,,,,
19764,18881,19705,1,131072,19704,,,,,,,,,,,,,,,,,,
19765,18881,19705,1,131072,19693,19701,,,,,,,,,,,,,,,,,
19766,18881,19705,1,131072,19695,19702,,,,,,,,,,,,,,,,,
19770,18882,19706,1,131072,19700,,,,,,,,,,,,,,,,,,
19781,18884,19708,1,131072,19697,20874,,,,,,,,,,,,,,,,,
19782,18884,19708,1,131072,20873,,,,,,,,,,,,,,,,,,
19787,18885,19709,1,131072,19706,,,,,,,,,,,,,,,,,,
19788,18885,19709,1,131072,20873,,,,,,,,,,,,,,,,,,
19789,18885,19709,1,131072,19698,,,,,,,,,,,,,,,,,,
5643,19790,20611,1,131072,1249,,,,,,,,,,,,,,,,,,
5645,19790,20611,1,131072,1249,,,,,,,,,,,,,,,,,,
20636,19791,20612,1,131072,20611,,,,,,,,,,,,,,,,,,
20640,19792,20613,1,131072,20612,,,,,,,,,,,,,,,,,,
20644,19793,20614,1,131072,20612,,,,,,,,,,,,,,,,,,
